month,season,is_highway,roadType,class,lat,lon
-0.010095675661879355,-0.017980431618153363,0.0,1.0692276664999345,-0.12717014747079844,-1.036793595611241,-0.05301369712169246
-0.017330828281724688,-0.018081561457973263,0.0,1.0456121519799026,-0.08148167242901595,-1.0442422642541278,-0.04013711819823838
-0.01930105375138229,-0.020615433589835825,0.0,-0.22737329929482825,0.9796994098351376,-0.10777476290991181,-0.5745137111859285
-0.02375580801805397,-0.02122357436896206,0.0,0.043831549760805014,-0.08570301223124321,-0.03626510113364571,-0.062017424203772493
-0.016322430423833197,-0.018136421132508067,0.0,0.01984753929669711,-0.026603429881998066,-0.08146964041327819,-0.03549995696266551
-0.018604663385270483,-0.01727279184511604,0.0,-0.2318014080676722,1.0501350528745235,-0.24059496044146214,-0.3759584334034043
-0.02756711700317631,-0.02823266438401888,0.0,0.08281249192545515,0.23621434069384292,-0.1611452055266818,0.1311160263284872
-0.01809855736116346,-0.018440416748245713,0.0,0.012156404467032847,-0.049702475428413995,-0.009132450217322586,-0.05244894920830271
-0.018604663385270483,-0.01727279184511604,0.0,-0.23114921794696477,1.0336349916067795,-0.24287974223064157,-0.3566178299278872
-0.017752395253950136,-0.01819774433786144,0.0,0.006079161052261245,-0.25054117943804166,0.8456048273809708,-0.727613219753396
-0.04524994707529561,-0.030482647224146717,0.0,-0.010122356244756839,-0.19445071817953413,-0.07494365104153579,0.18371345587472912
-0.01782458142834593,-0.025375097544386608,0.0,0.005829409077491621,-0.15423819769774463,0.07255015094676054,-0.054347060398210974
-0.01840169173093484,-0.017418255858813174,0.0,0.042144187948464716,-0.13422977944739287,0.005648490392632831,-0.02354379591808179
-0.03212610810554655,-0.021693128927125046,0.0,0.004982817321584792,-0.08900700579539968,-0.08409487800199425,0.05235033362219578
-0.058301155558638046,-0.03834699506216368,0.0,0.011611574698862768,-0.2435801048055681,-0.05973720496048781,0.2165281806916584
-0.007492936354061703,-0.013166818734153443,0.0,-0.03607778357553312,1.1523084599339117,-0.5843192520054046,-0.4014612772797277
-0.02651418110663375,-0.021610472916389872,0.0,0.007605310385004962,-0.13492845337868617,-0.05623615912102723,0.0641168160306396
-0.02037180872868916,-0.020274448628164358,0.0,0.005454404201582504,-0.07908285918543265,-0.054955592844210074,-0.00034923573610387906
-0.01915741873197649,-0.0223193188370418,0.0,0.01082610595845464,-0.1474585785177016,-0.02970958945463946,0.036587132650984115
-0.04632163167016785,-0.032035334265428504,0.0,0.011386079441185406,-0.253806224681254,-0.06772643988237867,0.22124562809458706
-0.026001473007520287,-0.01964188785797499,0.0,0.007485179901446085,-0.13560495588545265,-0.04284264833229609,0.053019839880834245
-0.025936141997471726,-0.024624664452633806,0.0,0.02593078984675865,-0.070867972093188,-0.0025769478681045414,-0.050369909912497894
